"1640","Clackamas","Trillium Lake Loop Trail #761"
"1641","Clackamas","Trillium Lake Loop Trail #761 - Campgroung Connector"
"1642","Washington","Trillium Loop Trail"
"1643","Clackamas","Trillium Trail"
"1644","Multnomah","Trillium Trail"
"1645","Washington","Triple C Trail"
"1646","Clackamas","Trolley Trail - Connector"
"1647","Clackamas","Trolley Trail Connector"
"1648","Multnomah","Tryon Creek Greenway Trail"
"1649","Washington","Tualatin River Crossing"
"1650","Clackamas","Tualatin River Greenway"
"1651","Washington","Tualatin River Greenway"
"1652","Washington","Tualatin River Greenway - Boones Ferry Connector"
"1653","Washington","Tualatin River Greenway Connector"
"1654","Washington","Tualatin River Greenway Trail - Connector"
"1655","Washington","Tualatin River Trail"
"1656","Multnomah","Tunnel Trail"
"1657","Clackamas","Tupper Path"
"1658","Clackamas","Tupper Rd. Path"
"1659","Clackamas","Turkey Creek Trail"
"1660","Washington","Tustin Ranch Dr - Kenny Ter Connector"
"1661","Washington","Tustin Ranch Dr - Kenny Terr Connector"
"1662","Multnomah","Twerwiller - VA Hospital Connector"
"1663","Marion","Twin Lakes Trail #573"
"1664","Clackamas","Two Turntables Trail"
"1665","Multnomah","Tye Trail"
"1666","Multnomah","US 30 - Cascade View Condominium Connector"
"1667","Multnomah","US 30 - NW Roseway Ave Connector"
"1668","Washington","Uberty Bell Dr - Bunker Oak Rd Connector"
"1669","Washington","Unfit Settlement View Trail"
"1670","Multnomah","Union Station - Broadway Ramp Connector"
"1671","Multnomah","Union Station Walkway - Connector"
"1672","Tillamook","University Falls Trail"
"1673","Multnomah","Up-river Access Trail"
"1674","Washington","Upland Trails"
"1675","Clackamas","Upper Dr - Lakeview Blvd Connector"
"1676","Multnomah","Upper Latourell Falls Trail"
"1677","Multnomah","Upper Macleay Trail"
"1678","Multnomah","Upper Marquam Hill Trail"
"1679","Multnomah","Upper Mccord Creek Falls Trail"
"1680","Multnomah","Valle Vista Trail"
"1681","Marion","Vault to Dock Trail"
"1682","Clackamas","Veda LakeTrail"
"1683","Multnomah","Verde Vista"
"1684","Washington","Vermont St"
"1685","Multnomah","Vermont St"
"1686","Multnomah","Viewing Deck Trail"
"1687","Clackamas","Village Green Park Trails - Connector"
"1688","Washington","Vine Maple Trail"
"1689","Multnomah","Vista Ave - Mill St Ter Connector"
"1690","Multnomah","Vista Point Trail #419"
"1691","Multnomah","Von Ahns Bluff Trail #424A"
"1692","Clackamas","Vortex Trail"
"1693","Multnomah","Wahclella Falls Trail #436"
"1694","Multnomah","Wahkeena Trail #420"
"1695","Washington","Walker Dr - Majestic Sequoia Way Connector"
"1696","Clackamas","Wallys Tie Trail"
"1697","Multnomah","Walnut Trail"
"1698","Multnomah","Wapato Loop Trail"
"1699","Multnomah","Warbler Trail"
"1700","Multnomah","Wardway - Montgomery Parking Lot Connector"
"1701","Multnomah","Wasco St Connector"
"1702","Multnomah","Water Ave"
"1703","Multnomah","Water Ave - 1st Ave Connector"
"1704","Multnomah","Water Bureau Access Rd"
"1705","Multnomah","Water Line Road Trail"
"1706","Multnomah","Water Line Trail"
"1707","Multnomah","Water Tank Access Road"
"1708","Multnomah","Water Tank Access Track"
"1709","Multnomah","Waterfront Park Connector"
"1710","Multnomah","Waterfront Park Trail Connector"
"1711","Washington","Waterhouse Park Rose Garden Trails - Connector"
"1712","Washington","Waterhouse Park & Rose Garden Trails Connector"
"1713","Washington","Waterhouse Powerline Trail"
"1714","Washington","Waterhouse Powerline Trail - Connector"
"1715","Washington","Waterhouse Trail - West Spur"
"1716","Clackamas","Waterleave Dr - Mountain Ridge Ave Connector"
"1717","Clackamas","Watts Whey Trail"
"1718","Multnomah","Waud Bluff Trail"
"1719","Multnomah","Wauna Viewpoint Trail #402"
"1720","Washington","Wayside Trail"
"1721","Clackamas","Weatherhill Rd"
"1722","Clackamas","Webstre - Oatfield Rd Connector"
"1723","Multnomah","Weidler St Connector"
"1724","Marion","Welcome Lakes Trail #554"
"1725","Clackamas","Wells St"
"1726","Clackamas","Wembley Park Road"
"1727","Clackamas","Wesley Lynn Park Trails - Connector"
"1728","Multnomah","West Horse Loop Trail"
"1729","Marion","West Lake Way Trail #556"
"1730","Clackamas","West Linn - Wilsonville School - Santa Anita Dr Connector"
"1731","Clackamas","West Ridge Trail"
"1732","Washington","West Unioin Rd - 151st Pl Connector"
"1733","Clackamas","West Willamette Greenway"
"1734","Yamhill","West Willamette Greenway"
"1735","Clackamas","Westlake Meadows Apartments"
"1736","Washington","Westside Trail - Connector"
"1737","Washington","Westside Trail Connector"
"1738","Clackamas","Westview Dr - Riven Dell Rd Connector"
"1739","Clackamas","Wetland Overlook Spur"
"1740","Washington","Wetlands At Durham Wastewater Trail"
"1741","Multnomah","Wheels To Wings Trail Connector"
"1742","Marion","Whetstone Trail #546"
"1743","Washington","Whispering Woods Park Trail"
"1744","Multnomah","Whitaker - Terwilliger Connector"
"1745","Multnomah","Whitaker Connector"
"1746","Clackamas","White Oak Savanna Connector"
"1747","Multnomah","White Pine Trail"
"1748","Clackamas","White Salmon - Oxford Connector"
"1749","Washington","Widow Maker Way"
"1750","Multnomah","Wilark - St Helens Connector"
"1751","Multnomah","Wild Cherry Trail"
"1752","Multnomah","Wild Hawthorn Trail"
"1753","Clark","Wildcat Trail"
"1754","Multnomah","Wildhorse Trail"
"1755","Washington","Wilkins Street"
"1756","Multnomah","Willamette Boulevard Trail"
"1757","Clackamas","Willamette Falls Drive Trail"
"1758","Clackamas","Willamette Falls Riverwalk"
"1759","Multnomah","Willamette Greenway"
"1760","Multnomah","Willamette Greenway - Connector"
"1761","Clackamas","Willamette Greenway - Connector"
"1762","Multnomah","Willamette Park Trail"
"1763","Clackamas","Willamette River Greenway"
"1764","Clackamas","Willamette River Greenway - Connector"
"1765","Clackamas","William Stafford Pathway"
"1766","Clackamas","Willingham Court Trail"
"1767","Washington","Willow Creek Transit Center Connector"
"1768","Multnomah","Wilshire Park - Connector"
"1769","Washington","Wilshire Street"
"1770","Clackamas","Wilson Creek Trail"
"1771","Tillamook","Wilson River Trail"
"1772","Tillamook","Wilson River Wagon Road Trail"
"1773","Clackamas","Wilsonville Waterfront Trail"
"1774","Multnomah","Winning Way - Center Court St Connector"
"1775","Multnomah","Wistaria Dr & 49th Connector"
"1776","Multnomah","Wistaria Dr & 50th Ave Connector"
"1777","Multnomah","Wistaria Dr & 51st Ave Connector"
"1778","Multnomah","Wood Parks Trail"
"1779","Multnomah","Wood Village Blvd - Coho Ct Connector"
"1780","Multnomah","Woods Creek Trail"
"1781","Multnomah","Woods Park Trail"
"1782","Multnomah","Woods Parks Trail"
"1783","Washington","Woods St"
"1784","Multnomah","Woods St - Ross Island Bridge Connector"
"1785","Multnomah","Woodward St - Ross Island Bridge Connector"
"1786","Multnomah","Wygant St Connector"
"1787","Multnomah","Yacht Harbor Dr"
"1788","Multnomah","Yamhill Neighborhood Park-Connector"
"1789","Multnomah","Yellow Pine Trail"
"1790","Clackamas","Yocum Ridge Trail #771"
"1791","Multnomah","Zig Zag Trail"
"1792","Clackamas","Zigzag Mountain Trail #775"
"1793","","121st - Hazelhill Connector"
"1794","","122nd Ave - Hancock Connector"
"1795","","124th Ave - Hathaway Connector"
"1796","","128th - Greenfield Connector"
"1797","","148th - Belmore Connector"
"1798","","213 Connector Trail"
"1799","","27th Ave - Connector"
"1800","","28th Ave Sports Complex Trails"
"1801","","40-Mile Loop"
"1802","","53rd Ave Community Park Trails"
"1803","","5th - Chestnut Connector"
"1804","","<Null>"
"1805","","A.M. Kennedy Park Trails"
"1806","","Adidas Campus Trails"
"1807","","Agency Creek Trails"
"1808","","Ainsworth State Park Trails"
"1809","","Alameda - Fremont Connector"
"1810","","Albert Kelly Park Trails"
"1811","","Alberta Park Trails"
"1812","","Alberta Rider Elementary School Trails"
"1813","","Alder Ridge Natural Area Trails"
"1814","","Alderbrook Open Space Trails"
"1815","","Alpine Park Trails"
"1816","","Amber Glen Courtyards Trails"
"1817","","Amberglen Open Space Trails"
"1818","","Anton - 121st Connector"
"1819","","April Hill Park Trails"
"1820","","Arbor Crossing Homeowners Association Trails"
"1821","","Arbor Lodge Park Trails"
"1822","","Arbor Ridge Homeowners Trails"
"1823","","Arbor Roses HOA Trails"
"1824","","Arbor Terrace Homeowners Association Trails"
"1825","","Arbor Villebois Homeowners Association Trails"
"1826","","Arbor Vineyards HOA Trails"
"1827","","Archer Glen Elementary School Trails"
"1828","","Argay Park Trails"
"1829","","Arleda Park Trails"
"1830","","Arnold Park Trails"
"1831","","Arranmore Open Space Trails"
"1832","","Ascension Trail"
"1833","","Ash Creek Natural Area Trails"
"1834","","Ashley Meadows Park Trails"
"1835","","Aspen Highland Park Trails"
"1836","","Aspen Park Trails"
"1837","","Atfalati Park Trails"
"1838","","Atherton Heights Open Space Trails"
"1839","","Auburn Hill Homeowners Association Trails"
"1840","","Audubon Society Of Portland Sanctuaries"
"1841","","Autumn Ridge Park Trails"
"1842","","B Street Trail"
"1843","","Bagley Park Trails"
"1844","","Banks-Vernonia Trail"
"1845","","Bannister Creek Park Trails"
"1846","","Barbur Boulevard Cycletrack"
"1847","","Bard Park Trails"
"1848","","Barlow Park Trails"
"1849","","Barlow Parkway Paths"
"1850","","Barlow Ridge Parkway Paths"
"1851","","Barlow Square Path"
"1852","","Barrows Park Trails"
"1853","","Barrows Powerline Trail"
"1854","","Baseline Rd Connector"
"1855","","Battle Ground Lake State Park Trails"
"1856","","Battle Ground-Fishers Landing Trail"
"1857","","Bauer Oaks Open Space Trails"
"1858","","Beaver Creek Canyon Trail"
"1859","","Beaver Creek Greenway"
"1860","","Beaver Lake Trail"
"1861","","Beavercreek Community Trails"
"1862","","Beaverton Creek MAX Station"
"1863","","Beaverton Creek Trail"
"1864","","Beaverton High School Trails"
"1865","","Beaverton Transit Center Trails"
"1866","","Beaverton to Milwaukie Trail"
"1867","","Beggars Tick Natural Area Trails"
"1868","","Belknap Dr Connector"
"1869","","Bella Casa Homeowners Association Trails"
"1870","","Bella Vista Park Trails"
"1871","","Bells Mountain Trail"
"1872","","Benson State Recreation Area Trails"
"1873","","Berkeley Park Trails"
"1874","","Beth Ryan Nature Reserve Trails"
"1875","","Bicentenniel Park Trails"
"1876","","Biddlewood Park Trails"
"1877","","Bloomington Park Trails"
"1878","","Blue Lake Regional Park Trails"
"1879","","Boeckman Creek Crossing Trail"
"1880","","Bonneville State Scenic Corridor"
"1881","","Bonny Slope Park Trails"
"1882","","Boones Ferry Park Trail"
"1883","","Boones Ferry Park Trails"
"1884","","Boones Ferry To Memorial Park Trail"
"1885","","Boring Station Trails"
"1886","","Brentwood Park Trails"
"1887","","Bridal Veil Falls State Scenic Viewpoint Trails"
"1888","","Bridgeport Elementary School Trails"
"1889","","Bridgeport to Milwaukie Trail"
"1890","","Bridlemile Elementary School Trails"
"1891","","Brighton Homeowners Association Trails"
"1892","","Brighton Open Space Trails"
"1893","","Broadway Bridge"
"1894","","Bronson Creek Greenway"
"1895","","Bronson Creek Park Trails"
"1896","","Brookhaven Park Trails"
"1897","","Brooklyn Park Trails"
"1898","","Brookwood Crossing Park Trails"
"1899","","Brookwood Elementary School Trails"
"1900","","Bryant Elementary School Trails"
"1901","","Bryant Woods Nature Park Trails"
"1902","","Bryant Woods Open Space Trails"
"1903","","Bryon Elementary School Trails"
"1904","","Buckskin Mini-Park Trails"
"1905","","Burgundy Rose Homeowners Association Trails"
"1906","","Burlingame Park Trails"
"1907","","Burnside Bridge"
"1908","","Burnside MAX Crossing"
"1909","","Burnside Park Trails"
"1910","","Burnsridge Park Trails"
"1911","","Burnt Bridge Creek Greenway Trail"
"1912","","Burntwood Powerline Park"
"1913","","Burntwood West Parks Trails"
"1914","","Burntwood West Upper Park Trails"
"1915","","Butler Buttes Trail"
"1916","","Butler Creek Greenway Trail"
"1917","","Butterfly Park Trails"
"1918","","Butternut Creek Elementary School Trails"
"1919","","Butternut Park Trails"
"1920","","C.P. Park Trails"
"1921","","Camassia Natural Area Trails"
"1922","","Camille Park Trails"
"1923","","Camp Bonneville Trail"
"2284","","Lewellyn Greenway Trails"
"2285","","Lewellyn Park Trails"
"2286","","Lewis & Clark Discovery Greenway Trail"
"2287","","Lewis River-Vancouver Lake Water Trail"
"2288","","Lewis and Clark College Trails"
"2289","","Lewis and Clark State Recreation Site Trails"
"2290","","Lewisville Regional Park Trails"
"2291","","Lincoln Heights Homeowner Association Trails"
"2292","","Lincoln Park Trails"
"2293","","Linnton Park Trails"
"2294","","Little Woodrose Nature Park Trails"
"2295","","Livingston Mountain Dole Valley Trail"
"2296","","Lombard St Crossing"
"2297","","Loreto Apartments Trails"
"2298","","Lost Park Trails"
"2299","","Louvonne Homeowners Association Trails"
"2300","","Lowami Hart Woods Park Trails"
"2301","","Lownsdale Square Park Trails"
"2302","","Lowrie Primary School Trail"
"2303","","Lucia Falls / Moulton Falls Trail"
"2304","","Luscher Farm Trails"
"2305","","MAX Path"
"2306","","Macleay Park Trails"
"2307","","Maddax Woods Trails"
"2308","","Madison Heights Homeowners Association Trails"
"2309","","Madrona Park Trails"
"2310","","Magness Memorial Tree Farm Trails"
"2311","","Magnolia Park Trails"
"2312","","Main City Park Trails"
"2313","","Maricara Natural Area Trails"
"2314","","Marine Drive Trail"
"2315","","Marquam Heights Homeowners Association Trails"
"2316","","Marquam Nature Park Trails"
"2317","","Marquam Trail"
"2318","","Marshall Park Trails"
"2319","","Mary S. Young State Recreation Area Trails"
"2320","","Marylhurst Heights Park Trails"
"2321","","Marylhurst Heights park Trails"
"2322","","Marylhurst Place HOA Trails"
"2323","","Marylhurst University Trails"
"2324","","Matrix Hill Park Trails"
"2325","","McCoy Park Trails"
"2326","","McKay Creek Greenway Trail"
"2327","","McKay Creek Trail"
"2328","","McKinney Park Trail"
"2329","","McLoughlin Elementary School Trails"
"2330","","McLoughlin Promenade"
"2331","","McMillan Park Trails"
"2332","","McNary Park Trails"
"2333","","Mclean House Trails"
"2334","","Meckenna Rdige HOA Trails"
"2335","","Megans Run Homeowners Association Trails"
"2336","","Meinig Memorial Park Trails"
"2337","","Melilah Park Trails"
"2338","","Memorial City Park Trails"
"2339","","Mentor Graphics Trails"
"2340","","Meridian Ridge HOA Trails"
"2341","","Merlyne - Hall Blvd Connector"
"2342","","Merryfield Neighborhood Park Trail"
"2343","","Midhill Park Trails"
"2344","","Mill Park Trails"
"2345","","Millenium Plaza Park Connector"
"2346","","Millikan Way MAX Station Trails"
"2347","","Milo McIver State Park Trails"
"2348","","Mitchell Park Trails"
"2349","","Mitchell Peak Trail"
"2350","","Molalla Forest - Maple Connector"
"2351","","Molalla River Recreation Area Trails"
"2352","","Molalla River State Park Trails"
"2353","","Montavilla Park Trails"
"2354","","Montclair Elementary School Trails"
"2355","","Montebello Park Trails"
"2356","","Moody Avenue Trail"
"2357","","Moonshadow Park Trails"
"2358","","Moreys Landing Homeowners Association Trails"
"2359","","Morgan Meadows HOA Park Trail"
"2360","","Morningstar Park Trails"
"2361","","Morrison"
"2362","","Morrison - 52nd Connector"
"2363","","Morrison Bridge"
"2364","","Morrison Woods Park Trails"
"2365","","Moulton Falls Park Trails"
"2366","","Mount Hood Connections"
"2367","","Mount Scott Trail"
"2368","","Mountain Highland Trails"
"2369","","Mountain Park Homeowners Association Trails"
"2370","","Mountain Park Trails"
"2371","","Mountain West Open Space Trails"
"2372","","Mt Hood Connections"
"2373","","Mt Hood National Forest Trails"
"2374","","Mt Scott Park Trails"
"2375","","Mt Scott Trail"
"2376","","Mt Tabor Park Trails"
"2377","","Mt Williams Park Trail"
"2378","","Mt. Hood National Forest Trails"
"2379","","Mt. Talbert Nature Park Trails"
"2380","","Multnomah University Trails"
"2381","","Murdock Park Trails"
"2382","","Murray Ridge Trails"
"2383","","Murrayhill Home Owners Association Trails"
"2384","","Murrayhill Open Space Trails"
"2385","","Murrayhill Recreation Center Trails"
"2386","","N Pittsburg Ave - N Salem Ave Connector"
"2387","","NE 122nd Ave Path"
"2388","","NE Shute Rd Trail"
"2389","","NW 10th Ave."
"2390","","NW 3rd St Connector Trails"
"2391","","NW Kearney Street Walkway"
"2392","","Nadaka Loop Trail"
"2393","","Natio - Broadway bridge Connector"
"2394","","Nature Trail Park Trails"
"2395","","Nike Campus Trails"
"2396","","Nike Hollister Trail"
"2397","","Normandale Park Trails"
"2398","","North Bethany Neighborhood Trails"
"2399","","North Bethany Trail"
"2400","","North Clackamas Greenway"
"2401","","North Clackamas Greenway Trail"
"2402","","North Clackamas Park Trails"
"2403","","North Fork Lewis River Greenway Trail"
"2404","","North Gresham Park Trails"
"2405","","North Johnson Creek Trail"
"2406","","North Park Blocks"
"2407","","North Portland Willamette Greenway"
"2408","","North Powellhurst School Trails"
"2409","","North Riverwood Estates HOA"
"2410","","North Willamette Neighborhood Park Trails"
"2411","","North/South Powerline Trail"
"2412","","Northgate Park Trails"
"2413","","Northview Park Trail"
"2414","","Northwest Portland Willamette Greenway Trail"
"2415","","Noyer Creek Trail"
"2416","","Nyberg Creek Trail"
"2417","","Oak Hill Homeowners Association Trails"
"2418","","Oak Hills Elementary School Trails"
"2419","","Oak Hills Home Owner Trails"
"2420","","Oak Hills Homeowners Association Trails"
"2421","","Oak Hills Neighborhood Park Trails"
"2422","","Oaks Amusement Park Trails"
"2423","","Oaks Bottom Wildlife Refuge Trails"
"2424","","Old Parker Road Trail"
"2425","","Old Sweetbriar Farm HOA Trails"
"2426","","Old Sweetbriar Farm Open Space"
"2427","","Old Sweetbriar Farm Open Space Trails"
"2428","","Old Town Loop"
"2429","","Orchard Glen Trails"
"2430","","Orchard Lake Owner Association Trails"
"2431","","Oregon City Loop Trail"
"2432","","Oregon Electric Railway Trail"
"2433","","Oregon Episcopal School Trails"
"2434","","Oregon Park Trails"
"2435","","Oregon Trail Elementary School Trails"
"2436","","Oregon Trail Park Trails"
"2437","","Oregon Trail-Barlow Road"
"2438","","Oregon Zoo"
"2439","","Orenco Gardens LLC Park Trails"
"2440","","Orenco Gardens Open Space Trails"
"2441","","Orenco Gardens Park Trails"
"2442","","Orenco MAX Station Trails"
"2443","","Orenco Station Homeowners Trails"
"2444","","Orenco Woods Nature Park Trails"
"2445","","Overlook Park Trails"
"2446","","Oxbow Regional Park Trails"
"2447","","PBH Inc. Trails"
"2448","","PCC Rock Creek Campus Trails"
"2449","","PSU Block"
"2450","","Pacific Crest Homeowners Association Trails"
"2451","","Pacific Crest National Scenic Trail"
"2452","","Pacific Crossing Homeowners Association Trails"
"2453","","Pacific Greenway Trail"
"2454","","Pacific Grove No. 4 Homeowners Association Trails"
"2455","","Pacific University Trails"
"2456","","Padden Parkway Trail"
"2457","","Palamino Park Trails"
"2458","","Palisades Elementary School Trails"
"2459","","Paradise Park Trail System"
"2460","","Park Cleone Trails"
"2461","","Park Place Park Trails"
"2462","","Parker Rd - Salamo Rd Connector"
"2463","","Parklane Park Trails"
"2104","","Golden Leaf Estates Open Space Trails"
"2105","","Gordon Faber Recration Complex Trails"
"2106","","Gradin Community Sports Park Trails"
"2107","","Graham Oaks Nature Park Trails"
"2108","","Granada Park Trails"
"2109","","Grant Butte Trail"
"2110","","Grant Park Trails"
"2111","","Gray Middle School Trails"
"2112","","Greenway ES"
"2113","","Greenway Lot Owners Trails"
"2114","","Greenway Park Trails"
"2115","","Greenway to the Pacific Trail"
"2116","","Gresham / Fairview Trail"
"2117","","Gresham Butte Saddle Trails"
"2118","","Greyhawk Ridge Homeowners Association Trails"
"2119","","Griffin Oaks Park Trails"
"2120","","Guy Talbot State Park Trails"
"2121","","H.M. Terpenning Recreation Complex Trails"
"2122","","H.M. Terpenning Recreation Complex Trails Connector"
"2123","","Haag Lake Greenway"
"2124","","Hagg Lake Trail"
"2125","","Hall Blvd - Bonaventure Connector"
"2126","","Hall Elementary School Trails"
"2127","","Hall Park Trails"
"2128","","Hallinan Creek Open Space Trails"
"2129","","Hallinan Elementary School Trails"
"2130","","Hamilton Park Trails"
"2131","","Hamilton Ridge Paths"
"2132","","Happy Valley Elementary School Trails"
"2133","","Happy Valley Heights Homeowners Association Trails"
"2134","","Happy Valley Park Trails"
"2135","","Happy Valley Village Homeowners Association Trails"
"2136","","Harman Swim Center Connector"
"2137","","Harman Swim Center Trail"
"2138","","Harmony Community Campus Trails"
"2139","","Harney Park Trails"
"2140","","Harold Eastman Rose Garden Trails"
"2141","","Harrison Park Trails"
"2142","","Harvey Clark Elementary School Trails"
"2143","","Hassell Elementary School Trails"
"2144","","Hathaway Neighborhood Park Trails"
"2145","","Hawthorne Bridge"
"2146","","Hayhurst ES Park Trails"
"2147","","Hazel Dell Park Trails"
"2148","","Hazelbrook Middle School Trails"
"2149","","Hazelcrest - Summit Ridge Connector"
"2150","","Hazeldale Park Trails"
"2151","","Hazelwood Neighborhood Park Trails"
"2152","","Hebb Park Trail"
"2153","","Heddie Notz Park Trails"
"2154","","Hedges Creek Greenway Trails"
"2155","","Hedges Greene Shopping Center Trails"
"2156","","Helen Althaus Park Trails"
"2157","","Helvetia Trail"
"2158","","Heron Grove Park Trail"
"2159","","Heron Ridge Homeowners Association Trails"
"2160","","Hi-West Estates Greenway"
"2161","","Hidden Creek Villas Trail"
"2162","","Hidden Springs Open Space Trails"
"2163","","Hideaway Park Trails"
"2164","","Highland Elementary School Trails"
"2165","","Highland Hills Homeowner Trails"
"2166","","Highland Park Middle School Trails"
"2167","","Highland View Homeowners Association Trails"
"2168","","Highway 47 Trail"
"2169","","Hillendale Park Trails"
"2170","","Hillsboro to Banks Trail"
"2171","","Hillsdale Park Trails"
"2172","","Hillsdale to Lake Oswego Trail"
"2173","","Hillside Park Trails"
"2174","","Historic Columbia River Highway State Trail"
"2175","","Hiteon - Conestoga Trail"
"2176","","Hiteon ES Trails"
"2177","","Hiteon Park Trails"
"2178","","Hobbs Farm Estates Trails"
"2179","","Hogan Butte Trails"
"2180","","Holladay Park Trails"
"2181","","Holly Farm Park Trails"
"2182","","Hollybrook Park Trails"
"2183","","Holman Property Trails"
"2184","","Hondo Dog Park Trails"
"2185","","Hopkins Demonstration Forest Trails"
"2186","","Hoyt Arboretum Trails"
"2187","","Hunters Glen Trails"
"2188","","Hwy 26 Bike Path"
"2189","","Hwy 47 Trail"
"2190","","Hyland Forest Park Trails"
"2191","","I-205 Corridor Trail"
"2192","","I-205 Multi-Use Path"
"2193","","I-405 Trail"
"2194","","I-5 Corridor Trail"
"2195","","I-5 Trail"
"2196","","I-84 Bike Path"
"2197","","Ibach Nature Park Trails"
"2198","","Ibach Park Trails"
"2199","","Ice Age Tonquin Trail"
"2200","","Ice Age Tonquin Trail - Wilsonville Connector"
"2201","","Imlay ES Trails"
"2202","","Indian Meadows Greenway Trails"
"2203","","International Rose Test Garden Trails"
"2204","","Interstate MAX Crossing"
"2205","","Ira Keller Fountain Park Trails"
"2206","","Iron Mountain Park Trails"
"2207","","Irving Park Trails"
"2208","","Irvington Elementary School Paths"
"2209","","Jack Park Trails"
"2210","","Jackson Bottom Wetlands Preserve Trails"
"2211","","Jackson Elementary School Trail"
"2212","","Jackson Hills Homeowners Association Trails"
"2213","","Jackson School Home Owner Association Trails"
"2214","","Jackson School Woods Nature Reserve"
"2215","","Jamison Square Park Trails"
"2216","","Jenkins Estate Trails"
"2217","","Jenne Butte Trail"
"2218","","John B. Yeon State Scenic Corridor Trails"
"2219","","Johnson Creek Park Trails"
"2220","","Johnson Creek Trail"
"2221","","Johnson Lake Trails"
"2222","","Jon Storm Park Trails"
"2223","","Jones Creek Trail"
"2224","","Jones Farm Open Space Trails"
"2225","","Joseph Gale Park Trails"
"2226","","Joseph Wood Hill Park Trails"
"2227","","Jurgens Park Trails"
"2228","","Kaiser Woods Park Trails"
"2229","","Kaiser Woods Park Trails Connector"
"2230","","Kane Road Park Trails"
"2231","","Katherine - Beaverton Milwaukie Trail Connector"
"2232","","Kelley Creek Trail"
"2233","","Kelley Point Park Trails"
"2234","","Kelly Butte Natural Area Trails"
"2235","","Kelly Creek Greenway Trail"
"2236","","Kelly Creek Greenway Trails"
"2237","","Kelly Elementary School Trails"
"2238","","Kelly Ln - 124th Ave Connector"
"2239","","Kelly Ln - Plantation Connection"
"2240","","Kenilworth Park Trails"
"2241","","Kensington Bluff Homeowners Association Trails"
"2242","","Kensington Bluff Homeowners Association Trails"
"2243","","Kenton MAX Transit Station Trails"
"2244","","Kenton Park Trails"
"2245","","Kern Park Trails"
"2246","","King City Community Park Trails"
"2247","","King City Highlands Open Space Trails"
"2248","","Kirk Park Trails"
"2249","","Knott Park Trails"
"2250","","Knox Ridge Park Trails"
"2251","","Krueger Trail"
"2252","","LDS Trails"
"2253","","La Center Bottoms Park Trails"
"2254","","Ladyfern Park Connector"
"2255","","Ladyfern Park Trails"
"2256","","Lafky Park Trails"
"2257","","Lair Hill Park Trails"
"2258","","Lake OSwego to Tualatin Trail"
"2259","","Lake Oswego High School Trails"
"2260","","Lake Oswego Middle School Trails"
"2261","","Lake Oswego Sailing Club"
"2262","","Lake Oswego Sailing Trails"
"2263","","Lake Oswego To West Linn Trail"
"2264","","Lake Oswego Willamette Greenway Trail"
"2265","","Lake Oswego to Portland Trail"
"2266","","Lake Oswego to Tualatin Trail"
"2267","","Lake Oswego to West Linn Trail"
"2268","","Lake Shore Associates Trails"
"2269","","Lake View Estates Open Space Trails"
"2270","","Lake at the Commons Park Trails"
"2271","","Lake to Lake Trail"
"2272","","Lakeridge High School Trails"
"2273","","Lamont Springs Natural Area Trails"
"2274","","Langer Park Trails"
"2275","","Latter Day Saints Trails"
"2276","","Laurel Ridge Middle School Trails"
"2277","","Laurelhurst Park Trails"
"2278","","Lazy Hawk Ranch Owners Association Trails"
"2279","","Leach Botanical Garden Trails"
"2280","","Leif Erickson Drive"
"2281","","Leland Run Homeowners Trails"
"2282","","Lents Park Trails"
"2283","","Lesser Park Trails"
"2644","","Stafford Trail"
"2645","","Stafford to Canby Trail"
"2646","","Steel Bridge RiverWalk"
"2647","","Steigerwald National Wildlife Refuge Trails"
"2648","","Steigerwald Trail"
"2649","","Stella Olsen Park Trails"
"2650","","Stephens Creek Natural Area Trails"
"2651","","Stephens Creek Nature Park Trail"
"2652","","Stephenson Elementory School Trails"
"2653","","Sterling Park Lot Owners Trails"
"2654","","Sternwheeler Park Trails"
"2655","","Stonegate Park Trails"
"2656","","Strawberry Meadows Greenway"
"2657","","Stringfield Family Park Trails"
"2658","","Stuart - Ridgewood Connector"
"2659","","Stuart Ridge Greenway"
"2660","","Stub Stewart State Park Trails"
"2661","","Sugarloaf Trail"
"2662","","Sullivans Gulch Trail"
"2663","","Summer Creek Trail"
"2664","","Summercrest Park Trails"
"2665","","Summerlake Park Trails"
"2666","","Summerplace HOA Trail"
"2667","","Summerwoods Open Space Trails"
"2668","","Sunburst Park Trails"
"2669","","Sunnyside Highlands Hmwrs Assn Park Trail"
"2670","","Sunnyside Highlands Homeowners Association Trails"
"2671","","Sunrise Corridor Trail"
"2672","","Sunrise Heights Homeowners Association Trails"
"2673","","Sunrise Park Trails"
"2674","","Sunrise Trail"
"2675","","Sunset Elementary School Trails"
"2676","","Sunset Transit Center Trails"
"2677","","Sunshine Ridge Homeowners Association Trails"
"2678","","Sunshine Valley Trail"
"2679","","Sweek Pond Natural Area Trail"
"2680","","Sweek Pond Natural Area Trails"
"2681","","Sweetbriar Park Trails"
"2682","","Sweetbrier Elementary School"
"2683","","Swift Shore Open Space Trails"
"2684","","Sylvania Park Trails"
"2685","","Synopsys Trails"
"2686","","THPRD Foothills Park Trails"
"2687","","THPRD Forest Glen Park Trails"
"2688","","THPRD Hideaway Park Trails"
"2689","","TVWD Water Treatment Plant Trails"
"2690","","Table Rock Recreation Area Trails"
"2691","","Taliesen Park Trails"
"2692","","Talisman Park Trails"
